"","SOX17","TMPRSS4","EGF","TMPRSS11D","PLPP4","HMGB3P6","PSMD10P2","GSDMC","CD5L","RPTN","PLA2G1B","EIF4G1","LINC01994","GABRG2","CDT1","VIL1","FOXG1","IQANK1","GYPE","FANCI","VEPH1","PCAT6","CYCSP6","SP8","SLC9A2","LINC02163","DNASE2B","OR7E47P","HELLS","LINC02306","CHRDL1","RNF222","VCAN","LINC00668","PPFIA4","MAGEC2","PLUT","OR10Q1","MT1M","MIR205HG","LINC02830","KCNK2","CABP5","PLXNB3","PES1P1","LARGE2","C1orf158","OR8I2","AGRP","LINP1","CRB3P1","SALL4","CBLN2","CA6","IGF2BP3","UGT1A7","BPIFB2","OR7E36P","H2BC9","LINC02555","CSTL1","NLGN1","AK4P3","FAM25A","NAA11","CNTNAP4","PCNPP3","GCGR","LINC00640","C8B","PRSS56","DCAF8L1","LINC00940","KRT75","ONECUT3","NDNF","LINC00887","KRT17P1","LINC01412","PARPBP","CT55","BMP7","SPRR2B","UCN2","SBSN","CD93","KRTDAP","SPRR4","LY6G6C","C4BPA","SKA1","HROB","COL17A1","TFAP2A","FAM83A","GPM6A","SFTPA1","LDB2","AQP4","ISM2","HJURP","CEP55","ATF7IP","EWSAT1","DMRT1","CCDC121P1","LINC01956","FGF4","NRSN1","KCNV1","GNG4","OTOP2","SLC6A5","LINC01639","GKN2","CENPI","DSEL","PRORY","RPL26P13","KLK12","DMRT3","COL9A3","JPH3","AQP1","SCUBE1","ACP7","ASCL4","status"
"TCGA.77.A5G7.01B",5.75488750216347,14.7925869689479,6.39231742277876,12.9592775057205,6.70043971814109,2,2.58496250072116,9.19967234483636,2,5.64385618977472,4.70043971814109,16.4143549106676,1,8.4178525148859,11.8081597728684,5,1,12.7410455770098,3.32192809488736,13.1049263038078,7.96578428466209,9.46352437327118,7.61470984411521,4.8073549220576,10.3923174227788,5.75488750216347,3.58496250072116,5.4594316186373,11.4062050054189,2,8.01122725542325,2.58496250072116,11.3858624006415,9.5274770060604,9.14974711950468,1,1,1,6,13.4403501192006,6.49185309632967,6.4262647547021,1,10.5430318202552,2,12.714674827308,3,1,3,3.32192809488736,1,8.21916852046216,11.6447575925163,3,10.7465143211385,4.90689059560852,1,1,7.88264304936184,4.4594316186373,3.32192809488736,7.8073549220576,2.58496250072116,3.58496250072116,3.8073549220576,3,2.58496250072116,3,6.95419631038687,3,1,1,1,7.64385618977472,2,7.75488750216347,4.16992500144231,4.58496250072116,1,10.1674181458317,2,13.0296323280441,7.28540221886225,8.14974711950468,9.59991284218713,10.4532706340106,9.11894107272351,7.53915881110803,6.88264304936184,8.43462822763673,10.6402449362223,10.5196362528432,15.050953965208,12.7936033092794,10.103287808412,3.58496250072116,14.3777527950222,8.6582114827518,9.21916852046216,5.39231742277876,11.9679467058127,11.8864586957037,12.8948177633079,7.96578428466209,3.8073549220576,4,2,1,3,4.8073549220576,4.58496250072116,2.58496250072116,1,5.58496250072116,5.90689059560852,10.6438561897747,8,1,3.8073549220576,7.74146698640115,8.4262647547021,10.9336906549522,4.58496250072116,12.2312211807112,4.70043971814109,7.90689059560852,3.32192809488736,"1"
"TCGA.77.8133.01A",6.75488750216347,14.1571890135149,7.8703647195834,12.6234242898699,5,1,4.90689059560852,9.66177809777199,6.28540221886225,6.97727992349992,2,17.0869862289559,4.70043971814109,7.44294349584873,11.91288933623,7.62935662007961,3.58496250072116,12.5328429109613,5.95419631038687,13.1150436501617,4.32192809488736,8.04439411935845,6.39231742277876,4.70043971814109,11.1459321458205,6,7.96578428466209,5.70043971814109,11.8041310211833,1,10.6017707884077,4.4594316186373,12.9421479203948,8.27612440527424,8.45121111183233,1,1,1,6.75488750216347,11.7895336449704,3.58496250072116,7.12928301694497,1,11.2842457498297,1,11.6926155016946,1,1,3.58496250072116,1,1,6.4594316186373,4.8073549220576,3.58496250072116,11.3944626946103,12.2720465243899,5.75488750216347,1,6.75488750216347,2.58496250072116,4.16992500144231,7.82017896241519,3.8073549220576,4.16992500144231,1,4.16992500144231,1,5.64385618977472,4.58496250072116,1,2,1,1,4.58496250072116,6.83289001416474,6.4594316186373,3,6.08746284125034,1,10.9901039638575,2.58496250072116,13.8394006489884,7.65821148275179,8.72109918870719,11.8313072438021,11.471675214392,9.68999797141945,5,12.4382720561248,3.32192809488736,10.1699250014423,10.7125270004398,14.7262181593322,11.6987046667703,8.33985000288462,5.58496250072116,5.90689059560852,9.6582114827518,5.85798099512757,5.08746284125034,11.5196362528432,11.8384160757973,13.0887882387169,8.05528243550119,3.58496250072116,1,4,3.8073549220576,3,1,11.3487281542311,6.16992500144231,1,1,1,10.1241213118292,10.4262647547021,1,3.32192809488736,8.24792751344359,7.93073733756289,8.10852445677817,4.4594316186373,12.5994479815287,5.52356195605701,10.3219280948874,4,"1"
"TCGA.18.3414.01A",7.16992500144231,14.8793917964852,8.88874324889826,14.2390017577656,8.2667865406949,3,6.28540221886225,12.5617652636277,4.16992500144231,3.32192809488736,3.8073549220576,15.9616757760812,3.32192809488736,2.58496250072116,12.1189410727235,7.06608919045777,3,13.1811522568656,5.70043971814109,13.1411491984375,8.49984588708321,9.98584193700334,9.36194377373524,7.56985560833095,9.55458885167764,7,3.32192809488736,6.95419631038687,11.4040771362412,2,7.22881869049588,3,14.1122765916393,9.34872815423108,9.45532722030456,3.8073549220576,2.58496250072116,2,6.7279204545632,13.8205778826558,7.68650052718322,9.78135971352466,1,11.0714623625566,5.52356195605701,12.7017396386744,4.4594316186373,1,3.8073549220576,5.08746284125034,1,9.43462822763673,5.8073549220576,1,11.4645457503339,6.28540221886225,1,1,9.55842071326866,3.58496250072116,4.4594316186373,8.18982455888002,7.71424551766612,2,3,7.58496250072116,3,6.78135971352466,7.4093909361377,2,1,1,3,8.27612440527424,3.8073549220576,8.33091687811462,7.4262647547021,4.90689059560852,2,11.1749256825007,3.8073549220576,11.311748315005,4.16992500144231,6.12928301694497,8.09803208296053,12.3717766443379,6.12928301694497,5.08746284125034,8.29462074889163,9.13442632022093,10.3151495622563,10.0848083878044,13.8970891283128,13.1724275086455,14.380461065089,6.55458885167764,12.5289424150649,10.616548843779,9.09275714091985,4.32192809488736,11.7879025593914,12.6768386064742,13.6461086415061,5.32192809488736,4,5.58496250072116,3,1,4,1,12.4923539451599,5,1,3.58496250072116,2.58496250072116,9.73470962022584,9.89178370321831,2.58496250072116,7.8703647195834,6.61470984411521,5.64385618977472,11.5343028824546,9.34429590791582,13.2054878201506,6.64385618977472,7.4093909361377,2.58496250072116,"1"
"TCGA.22.5473.01A",5.52356195605701,15.01733040424,8.67948009950545,12.9758479680068,9.70735913208088,2,5.32192809488736,9.18487534290828,4.16992500144231,9.33539035469392,4.4594316186373,17.0767112316556,5.24792751344359,4.16992500144231,12.3885555039826,4.70043971814109,2,12.7846348455575,4.58496250072116,13.4351493383669,7.8073549220576,9.92184093707449,8.82017896241519,2.58496250072116,9.07681559705083,7.24792751344359,4.8073549220576,8.13955135239879,11.5488219084588,2,5.85798099512757,5.08746284125034,14.9377416200771,12.7338627196785,9.93369065495223,3.58496250072116,1,1,6.64385618977472,13.977816540594,8.7279204545632,9.7714894695006,3.58496250072116,11.6564248632778,1,13.3633134643735,4.90689059560852,1,3.58496250072116,4.32192809488736,1,7.04439411935845,9.2807707701306,4,12.9012440324674,14.1148810288415,6.35755200461808,1,8.56985560833095,5.16992500144231,6.55458885167764,9.31288295528435,3,4.58496250072116,1,3.32192809488736,2,4.4594316186373,7.12928301694497,3,1,1,2,8.81378119121704,5.75488750216347,10.3376219019925,7.20945336562895,5.24792751344359,2,10.8344710499842,1,14.3044939297829,8.16992500144231,6.88264304936184,10.4072677642447,10.9686667931952,6.95419631038687,3,5.24792751344359,10.4878400338231,11.0484868739923,11.4868350215631,15.1912134722213,11.3014961949825,10.9571020415623,5.16992500144231,17.6117452730671,9.37503943134693,11.733015321686,8.71424551766612,12.3553510964248,12.6878130625649,13.2688343693438,4.16992500144231,7.14974711950468,1,4.16992500144231,1,1,1,8.8073549220576,6.4262647547021,1,2,4.8073549220576,9.68999797141945,10.4491486453754,2.58496250072116,4.32192809488736,4,11.1189410727235,8.13955135239879,4.90689059560852,13.2585660338899,5.58496250072116,8.22881869049588,2.58496250072116,"1"
"TCGA.18.3416.01A",5.64385618977472,14.5394011790281,11.4115109880121,12.4792750302502,3.58496250072116,3.32192809488736,5.16992500144231,8.55458885167764,2,5.4594316186373,3,15.7307354701703,5.85798099512757,1,11.9417812422785,1,3,12.2294196882304,5.70043971814109,14.0899469634979,4.58496250072116,8.59991284218713,1,8.2667865406949,7.68650052718322,4.90689059560852,1,4.16992500144231,12.9203528554151,1,2.58496250072116,2,10.9943534368589,9.81057163474115,9.88264304936184,2.58496250072116,1,1,8.08746284125034,13.6147098441152,1,6.08746284125034,1,9.19967234483636,1,11.5877775163282,1,1,3.32192809488736,6.04439411935845,1,5,1,3.8073549220576,13.4956052311908,6.93073733756289,2,1,7.02236781302845,3.58496250072116,4.16992500144231,10.7210991887072,4,1,1,3.8073549220576,2,6.16992500144231,9.11374216604919,1,1,1,1,7.04439411935845,2,4,1,3.58496250072116,2,10.8201789624152,2,13.3917806060132,3,8.876516946565,5.64385618977472,11.5698556083309,1,3.58496250072116,1,2.58496250072116,10.5526690975143,10.4387918525783,15.1237980912519,11.9722618487333,6.4262647547021,3.32192809488736,5.39231742277876,8.70735913208088,2,6.08746284125034,12.0953970227926,12.8470573460913,12.8533095554037,2,5.52356195605701,1,1,2.58496250072116,1,1,7.89481776330794,2,1,4.70043971814109,1,10.5603328342124,9.14465824283188,2,3,2,6.52356195605701,6.16992500144231,3.32192809488736,10.4817994316658,8.01122725542325,6.52356195605701,4.70043971814109,"1"
"TCGA.37.A5EL.01A",7.28540221886225,15.5567455260047,7.7279204545632,10.9425145053392,5.95419631038687,1,5.75488750216347,11.6943578872215,1,1,3.8073549220576,17.0002861507509,2,1,11.6926155016946,7.22881869049588,1,13.1551344548578,2.58496250072116,12.9897492754621,8.4262647547021,8.24792751344359,2,3.32192809488736,6.08746284125034,1,1,5.24792751344359,12.3123157466901,1,1,5.70043971814109,11.243173983473,12.0505289055306,11.7968507952672,1,6.04439411935845,1,6.28540221886225,12.8181827049486,2,2.58496250072116,1,12.4711671337244,1,12.8419573990995,1,1,1,9.40514146313634,1,10.8185821774809,3.32192809488736,6.78135971352466,12.3966047811819,6.64385618977472,1,1,6.97727992349992,2.58496250072116,4.8073549220576,2.58496250072116,3.32192809488736,2.58496250072116,1,1,2,8.55458885167764,5.64385618977472,1,3.32192809488736,1,1,8.56224242422107,10.0443941193585,3.8073549220576,6.24792751344359,6.64385618977472,1,10.3219280948874,1,13.5617652636277,1,8.34872815423108,5.95419631038687,10.0714623625566,3.8073549220576,5.08746284125034,3.32192809488736,3,11.3966047811819,11.7919768208987,14.8732518429021,11.4210128557792,15.2717548056465,3.8073549220576,5.39231742277876,8.33091687811462,1,8.78790255939143,11.1848753429083,12.7410455770098,12.9790678714805,5.08746284125034,7.04439411935845,1,8.2667865406949,1,1,1,13.2726297849764,4.58496250072116,1,7.8073549220576,1,9.87344411251538,6.04439411935845,1,6.83289001416474,6.55458885167764,6.55458885167764,10.8105716347411,6.04439411935845,10.3815429511846,5.32192809488736,10.8217739819706,1,"1"
"TCGA.66.2773.01A",6.58496250072116,16.7629529406137,11.5333297323058,2,6.85798099512757,2,4.8073549220576,11.8780509127285,4.32192809488736,5.52356195605701,4.32192809488736,16.4747833101667,1,1,11.3049216695817,4.58496250072116,2,14.0452477345783,4.58496250072116,12.5722265127937,6.20945336562895,8.58496250072116,1,2.58496250072116,8.96578428466209,6.04439411935845,3.58496250072116,7.08746284125034,11.0714623625566,1,9.90989308377004,3,14.0047471575468,9.25738784269265,9.93073733756289,1,1,2,5.64385618977472,13.3739526553702,4.16992500144231,6.35755200461808,1,12.115693952197,1,12.9556499075284,4.16992500144231,1,4,10.1649069266757,1,8.70043971814109,1,1,7,6.93073733756289,2.58496250072116,1,5.85798099512757,5.39231742277876,4.32192809488736,5.16992500144231,2,4.32192809488736,1,3.58496250072116,1,3.32192809488736,5.85798099512757,6.32192809488736,2.58496250072116,1,1,3,7,9.55458885167764,5.16992500144231,3.58496250072116,2.58496250072116,11.2215871212648,2.58496250072116,12.5013396180614,3.32192809488736,8.6724253419715,5.64385618977472,12.3415188232452,4.32192809488736,3.8073549220576,6.35755200461808,11.0112272554233,10.0306671362469,10.4573808790725,14.3657756353263,11.7887183326905,14.7995851870235,5.08746284125034,12.2877123795494,9.98013957763916,9.7714894695006,2,11.9837061926593,12.1273495410591,13.2246046815385,8.75488750216347,6.83289001416474,1,5.4594316186373,2,1,6.12928301694497,8.29462074889163,3.58496250072116,2.58496250072116,1,5.16992500144231,9.94251450533924,8.35755200461808,1,6.16992500144231,4.90689059560852,7.76818432477693,9.15987133677839,5.52356195605701,13.0562990145503,7.4594316186373,7.74146698640115,2.58496250072116,"1"
"TCGA.33.4532.01A",5.4594316186373,15.6778297332158,8.52356195605701,10.7448338374995,3.8073549220576,4.32192809488736,6.12928301694497,9.2807707701306,1,8.83289001416474,5.08746284125034,16.9229327703876,6.64385618977472,3,12.7694246415528,2.58496250072116,2,14.1454545640095,5,14.8042318772105,8.76155123244448,10.4346282276367,7.71424551766612,1,9.8703647195834,5.8073549220576,3.32192809488736,4.70043971814109,12.4470832262097,2.58496250072116,7.18982455888002,6.70043971814109,11.6202198255075,6.08746284125034,11.4928546201747,8.21916852046216,1,1,5.32192809488736,14.1878159871466,5.95419631038687,13.3148664310532,2,9.92777796208234,4,12.4721831161895,3,1,3.32192809488736,1,2,10.4008794362822,4.58496250072116,1,12.3782948559119,12.7780771295354,3,2,9.7714894695006,5.4594316186373,5.70043971814109,6.75488750216347,3,2.58496250072116,2,3.58496250072116,2,7.08746284125034,9.7515440590891,4,2,1,1,5.08746284125034,4.32192809488736,10.9498267107591,7.82017896241519,5.24792751344359,1,11.3750394313469,1,14.2458497710237,4.8073549220576,7.6724253419715,10.3219280948874,11.5526690975143,9.30833903013941,3.58496250072116,6,11.5943246039248,10.4470832262097,10.9787104591064,12.4517262680745,12.1705510353167,10.8610869059954,5.8073549220576,17.5425482623352,8.7279204545632,13.4146852358072,10.4858293087019,11.5117526537674,12.2384047393251,13.6261653199045,2.58496250072116,9.93369065495223,2.58496250072116,1,1,2.58496250072116,4,10.3487281542311,8.62205181945638,3,6.97727992349992,6,12.8474489039824,7.56985560833095,6.6724253419715,4.8073549220576,7.74146698640115,9.16490692667569,6.35755200461808,5.58496250072116,13.4568677383803,6.52356195605701,8.4594316186373,4.16992500144231,"1"
"TCGA.33.4582.01A",4.58496250072116,13.8881724496659,5.90689059560852,10.4635243732712,6.93073733756289,2.58496250072116,2.58496250072116,9.69348695749933,2,8.01122725542325,4.58496250072116,15.8262505431793,2,7.82017896241519,11.8895039634115,2,5.24792751344359,11.2360141919001,2.58496250072116,12.1966021265232,8.97727992349992,8.78135971352466,6.52356195605701,5.39231742277876,9.19475685442225,7.18982455888002,3.32192809488736,5.16992500144231,12.3712321283696,1,9.55074678538324,3.8073549220576,13.8205778826558,10.6510516911789,7.70043971814109,11.3586512008929,1,1,6.78135971352466,12.4236411950759,7.24792751344359,9.04439411935845,2,7.39231742277876,4.70043971814109,11.3498340914572,2.58496250072116,1,1,5.39231742277876,1,6.95419631038687,6.88264304936184,2.58496250072116,11.2620948453702,8.53915881110803,1,1,7.55458885167764,2.58496250072116,2.58496250072116,8.96578428466209,3.32192809488736,3,5,5.24792751344359,2,4.32192809488736,5.24792751344359,1,1,1,1,8.79441586635011,2,7.32192809488736,4,4.90689059560852,1,11.103287808412,8.31288295528435,13.5605716712366,4.8073549220576,5.39231742277876,11.0980320829605,9.60362634498619,10.8073549220576,6.6724253419715,5.70043971814109,8.62205181945638,11.298062567719,10.8811139606751,13.9808536063797,13.2258099406235,10.652844973002,5.16992500144231,13.7378810768578,7.82017896241519,8.96578428466209,9.14974711950468,11.3619437737352,13.0094787458881,13.1279943209764,2.58496250072116,8.49185309632967,5.70043971814109,3,2,1,5,6.04439411935845,1,4.16992500144231,3.58496250072116,3.8073549220576,9.83605035505807,9.83605035505807,1,2,8.89481776330794,7.94251450533924,8.4262647547021,4.8073549220576,10.9715435539508,3.8073549220576,6.24792751344359,6.75488750216347,"1"
"TCGA.NC.A5HP.01A",6.28540221886225,15.0353146098244,7.52356195605701,11.7414669864011,10.3750394313469,2,4.58496250072116,11.9173720794768,2.58496250072116,2.58496250072116,4.70043971814109,16.6064052126978,1,7.58496250072116,10.5774288280357,6.6724253419715,2.58496250072116,13.0711271249483,4.4594316186373,12.0063260785249,8.92481250360578,9.6724253419715,6.32192809488736,9.13442632022093,9.45121111183233,6.32192809488736,4,7,11.1811522568656,1,7.37503943134692,3.8073549220576,14.8551604760652,10.1649069266757,10.612868497291,1,2,1,6.6724253419715,14.3138750340391,8.59991284218713,4.32192809488736,1,11.9417812422785,1,12.6270778405174,3,1,4.70043971814109,5.52356195605701,1,9.09803208296053,4,1,11.0861362250273,8.56985560833095,6.35755200461808,2,6.4594316186373,3.8073549220576,5.95419631038687,4.90689059560852,6.16992500144231,2.58496250072116,1,1,2.58496250072116,4,8.44294349584873,5.39231742277876,2,1,2,7.8073549220576,6.52356195605701,8.27612440527424,6,6.08746284125034,1,9.51569983828404,1,11.631177055704,2,7.68650052718322,8.95419631038687,11.1189410727235,6.39231742277876,5,7.55458885167764,8.98868468677217,8.74819284958946,8.96000193206808,14.6239957674139,12.1324997296285,9.06608919045777,4.4594316186373,14.3753109974731,9.56985560833095,8.6582114827518,4,11.1421070573025,12.5018371849023,12.6206780421354,3.32192809488736,5.08746284125034,1,7.08746284125034,2,2,3.32192809488736,10.2264121927888,6.4262647547021,2,4.58496250072116,3.32192809488736,8.83920378809694,9.01680828768655,1,7.22881869049588,3.8073549220576,7.4594316186373,7.4594316186373,6.83289001416474,11.7623820387104,4.90689059560852,10.2807707701306,2,"1"
"TCGA.NC.A5HD.01A",5.08746284125034,13.5413386579708,12.0035179121086,10.1318569606088,6,3,2,11.1305705628054,1,4.32192809488736,3,16.7774864977965,3,1,11.7780771295354,4.4594316186373,6.4594316186373,12.8490140736948,2.58496250072116,12.8273427042341,8.49984588708321,10.4470832262097,2,5.08746284125034,7.35755200461808,5.85798099512757,1,5.8073549220576,11.6008421143873,1,7.02236781302845,3.8073549220576,14.6441942818063,8.02236781302845,12.3831642606351,1,3.8073549220576,2,7.24792751344359,15.3151495622563,2,7.58496250072116,1,11.0028150156071,1,12.0450770519349,1,1,3,4.90689059560852,1,9.01122725542325,1,1,11.1736771363034,8.35755200461808,1,1,8.62935662007961,2.58496250072116,3.58496250072116,10.2479275134436,4.4594316186373,2.58496250072116,2,6.90689059560852,1,3,5.52356195605701,1,1,1,1,4.16992500144231,2.58496250072116,5.39231742277876,3.32192809488736,3.8073549220576,1,10.2992080183873,3,12.577900836887,5.16992500144231,8.25738784269265,7.76818432477693,9.92184093707449,6.04439411935845,4.90689059560852,4,2.58496250072116,10.2714630279044,10.2807707701306,15.4524986576928,12.753216749179,7.02236781302845,2,4.8073549220576,7.70043971814109,4.16992500144231,8.49185309632967,12.3685064615077,11.951284714967,11.8209766926212,3.58496250072116,6.55458885167764,3,2.58496250072116,1,2.58496250072116,7.33985000288462,12.2191685204622,4,2,6.55458885167764,1,10.7515440590891,4.58496250072116,1,2.58496250072116,4.32192809488736,9.56985560833095,10.1548181090521,6.32192809488736,11.0579917227592,4.4594316186373,6.6724253419715,3.8073549220576,"1"
"TCGA.21.1083.01A",6.35755200461808,10.4797802640291,9.93073733756289,1,8.01122725542325,2,5.08746284125034,7.37503943134692,2,1,4.16992500144231,16.576661484134,1,9.51175265376738,12.0327345285867,5,9.03342300153745,14.2324209271761,4.58496250072116,13.5240519187178,8.70043971814109,10.4325419003883,8.90086680798075,4.70043971814109,10.3014961949825,8.57742882803575,4,8.67948009950545,11.3342732853072,2.58496250072116,9.7515440590891,4.58496250072116,15.0117513953167,9.24317398347295,10.8749813476538,1,1,1,6.83289001416474,14.169455297697,6.35755200461808,3.58496250072116,1,10.65999589243,1,12.2413873639989,1,1,4.58496250072116,7.04439411935845,1,8.13955135239879,4.32192809488736,2,11.8145824659063,7.12928301694497,1,1,7.78135971352466,3,4.4594316186373,6.70043971814109,3,2,1,7.7279204545632,1,2,6.70043971814109,1,6.83289001416474,1,1,6.52356195605701,3,8.74146698640115,3.8073549220576,5.4594316186373,1,11.5783726913608,4.8073549220576,11.2842457498297,1,8.3037807481771,3.8073549220576,12.4278366034585,3.32192809488736,2,4.16992500144231,9.74819284958946,9.55458885167764,11.1873520732005,6.83289001416474,13.2194710673944,10.5196362528432,4.16992500144231,10.8795832496128,10.0927571409199,9.5077946401987,7.39231742277876,11.6978363579624,12.2963426846929,13.4532706340106,5.16992500144231,4.32192809488736,3,5.52356195605701,3,2,7.91886323727459,10.0980320829605,3,2,7.37503943134692,3.58496250072116,10.0927571409199,8.83920378809694,1,2.58496250072116,2,8.15987133677839,8.70735913208088,10.0848083878044,12.179287104646,6.55458885167764,1,5.4594316186373,"1"
